Customer_ID,Age,Gender,City_Tier,Employment_Type,Customer_Segment,Tenure_Months,Monthly_Income,Account_Balance,Credit_Score,Product_Type,Products_Used,Preferred_Channel,Loyalty_Member,Transactions_Last_3M,Transactions_Previous_3M,Transaction_Change_Pct,Avg_Transaction_Value,App_Usage_Hours_Last_3M,App_Usage_Hours_Previous_3M,App_Usage_Change_Pct,Last_Login_Days_Ago,Customer_Support_Calls,Complaints,Satisfaction_Score,Offers_Used,Balance_Change_Pct,Churn
C101890,54,Female,Tier 3,Salaried,Basic,52,46000,163000,735,Savings,1,Web,Yes,28,30,-6.7,423,17.8,14.4,23.7,33,3,0,8,0,28.7,0
C101891,35,Female,Tier 2,Self-employed,Standard,59,31600,41200,753,Current,4,Mobile App,Yes,34,27,25.9,3880,5.7,6.8,-16.0,3,2,1,10,0,0.9,0
C101892,23,Male,Tier 1,Self-employed,Standard,60,137700,918200,665,Salary,2,Web,No,18,20,-10.0,3189,4.9,4.6,5.7,7,1,0,7,1,3.2,0
C101893,24,Female,Tier 3,Self-employed,High Value,60,80100,598400,715,Savings,5,Mobile App,No,20,24,-16.7,3610,3.6,3.3,8.8,1,1,0,4,1,-28.1,0
C101894,34,Male,Tier 2,Salaried,Basic,8,89000,136800,826,Savings,1,Web,Yes,39,33,18.2,3620,3.7,3.4,9.0,15,1,0,8,0,17.7,0
C101895,31,Female,Tier 3,Salaried,Basic,89,47500,100100,737,Current,1,Mobile App,No,37,39,-5.1,2193,2.3,3.4,-31.9,17,2,0,4,0,-2.7,0
C101896,21,Male,Tier 2,Student,Standard,31,27500,167200,702,Premium,5,Mobile App,No,35,28,25.0,2109,6.0,5.7,5.9,12,4,2,8,4,-30.1,0
C101897,30,Male,Tier 2,Student,Standard,37,34500,164800,793,Current,4,Phone,No,32,32,0.0,3417,0.6,1.0,-39.1,10,1,2,5,1,4.0,0
C101898,32,Male,Tier 3,Salaried,Standard,85,56800,336700,788,Savings,2,Mobile App,Yes,36,37,-2.7,2835,1.0,0.7,43.8,4,3,0,8,1,-35.4,0
C101899,70,Male,Tier 1,Salaried,Standard,87,31700,39000,728,Current,3,Mobile App,Yes,21,29,-27.6,2860,8.3,8.1,2.1,23,1,0,9,0,7.7,0
C101900,65,Female,Tier 3,Student,Basic,8,40400,271100,699,Savings,1,Branch,Yes,32,29,10.3,5054,1.2,1.0,20.5,9,0,2,7,2,3.6,0
C101901,51,Male,Tier 2,Self-employed,Standard,44,40600,142400,780,Savings,3,Mobile App,Yes,27,34,-20.6,1677,3.7,4.0,-7.1,8,0,0,8,2,26.0,0
C101902,70,Male,Tier 2,Student,Basic,16,42800,206100,645,Savings,1,Mobile App,No,30,26,15.4,3300,4.4,4.4,0.1,16,2,0,6,2,6.9,0
C101903,35,Male,Tier 2,Retired,High Value,7,111100,689400,764,Current,3,Web,Yes,30,32,-6.2,4210,10.2,10.3,-1.1,5,1,1,5,0,-9.5,0
C101904,45,Other,Tier 1,Salaried,Standard,41,31700,194000,722,Savings,3,Mobile App,No,20,21,-4.8,4766,5.2,7.2,-28.0,5,2,1,4,1,-14.4,0
C101905,51,Male,Tier 1,Salaried,Standard,89,33900,67000,691,Savings,4,ATM,No,27,24,12.5,1676,6.4,9.5,-32.8,24,0,1,8,0,-8.0,0
C101906,64,Male,Tier 1,Salaried,Standard,86,57900,75100,802,Savings,2,Branch,No,20,33,-39.4,3606,4.4,6.8,-35.0,26,1,0,8,0,-3.8,0
C101907,58,Male,Tier 1,Salaried,Standard,79,50300,278300,724,Salary,2,Web,No,23,26,-11.5,3516,3.5,4.7,-25.3,6,3,0,10,2,-13.6,0
C101908,62,Female,Tier 3,Student,Standard,21,46500,161900,824,Savings,5,Mobile App,Yes,35,33,6.1,3256,5.2,7.3,-28.6,5,1,1,9,1,-1.4,0
C101909,64,Female,Tier 3,Salaried,Basic,9,53200,60600,671,Savings,1,Web,No,35,32,9.4,3936,7.8,8.0,-2.2,18,2,1,8,2,-18.4,0
C101910,19,Male,Tier 3,Self-employed,Standard,36,30800,131300,664,Current,4,Mobile App,No,36,32,12.5,2857,5.3,5.7,-6.4,13,4,1,5,1,-6.9,0
C101911,44,Female,Tier 2,Self-employed,Standard,50,58200,155600,660,Salary,2,Mobile App,No,41,36,13.9,1738,6.5,6.7,-2.4,13,4,0,6,1,8.1,0
C101912,44,Male,Tier 3,Business,Standard,94,72000,344000,658,Savings,3,Branch,Yes,31,29,6.9,3275,7.2,7.6,-5.3,28,2,1,10,0,-12.8,0
C101913,44,Male,Tier 1,Self-employed,Standard,30,92900,485300,649,Savings,2,Phone,No,30,30,0.0,2278,6.2,5.1,21.1,7,2,0,7,0,-6.5,0
C101914,55,Male,Tier 1,Business,Standard,67,71000,424600,668,Savings,2,Mobile App,Yes,36,30,20.0,2021,6.4,8.9,-28.0,11,2,0,9,0,0.9,0
C101915,54,Male,Tier 1,Self-employed,High Value,11,91300,597800,660,Salary,4,Mobile App,No,40,30,33.3,2441,3.8,4.3,-11.4,16,2,0,6,1,2.5,0
C101916,26,Other,Tier 1,Self-employed,Standard,96,72000,317000,690,Savings,2,Mobile App,No,31,31,0.0,5266,5.1,7.8,-34.9,5,1,0,9,2,-7.9,0
C101917,53,Female,Tier 2,Salaried,Standard,6,56800,330200,662,Current,2,Web,No,33,37,-10.8,2922,4.7,3.3,42.9,13,2,0,2,2,10.2,0
C101918,44,Female,Tier 2,Salaried,Basic,26,31200,106900,734,Salary,1,ATM,Yes,33,29,13.8,4784,1.8,2.2,-16.7,12,0,1,10,0,-8.8,0
C101919,41,Female,Tier 2,Salaried,Standard,64,36200,161900,778,Savings,4,Web,No,20,26,-23.1,2106,7.2,6.4,12.1,1,1,0,7,0,19.1,0
C101920,54,Female,Tier 2,Salaried,Basic,88,157500,379100,698,Current,1,Mobile App,Yes,36,32,12.5,2479,5.3,6.1,-12.8,3,3,3,3,1,8.1,0
C101921,63,Female,Tier 2,Self-employed,Basic,1,52500,267800,707,Savings,1,Mobile App,No,26,24,8.3,2823,6.3,6.8,-7.1,9,2,0,9,5,-10.7,0
C101922,25,Male,Tier 2,Business,Standard,92,77200,413500,608,Premium,3,Web,Yes,24,30,-20.0,3904,4.9,6.7,-26.5,14,3,0,7,1,27.7,0
C101923,51,Male,Tier 1,Salaried,Basic,92,39600,39000,722,Savings,1,Mobile App,Yes,34,30,13.3,3225,18.0,12.5,43.5,5,4,1,8,0,-7.4,0
C101924,37,Male,Tier 2,Retired,Standard,65,28600,24200,723,Savings,3,Mobile App,No,19,33,-42.4,3944,5.2,5.5,-4.9,20,0,1,4,0,-35.3,0
C101925,29,Female,Tier 1,Salaried,High Value,40,166200,972600,595,Savings,3,Mobile App,Yes,24,24,0.0,2922,1.6,1.6,1.8,10,5,2,1,3,0.9,0
C101926,57,Male,Tier 1,Salaried,Standard,47,28900,101500,628,Savings,3,Mobile App,No,26,27,-3.7,5079,4.2,4.8,-13.1,2,2,0,1,1,20.0,0
C101927,56,Male,Tier 1,Salaried,Standard,52,32300,188000,718,Premium,3,Phone,No,18,28,-35.7,3589,4.3,3.8,13.8,2,1,2,3,1,-3.4,1
C101928,48,Male,Tier 3,Self-employed,Standard,39,88700,265500,582,Savings,2,Web,No,17,23,-26.1,3008,16.2,13.3,21.5,14,1,0,6,1,27.0,0
C101929,42,Male,Tier 1,Retired,Standard,33,39600,141300,807,Premium,5,Web,No,30,32,-6.2,3724,1.5,1.7,-11.1,41,3,0,7,2,-0.2,0
C101930,58,Female,Tier 1,Salaried,Standard,90,50600,339400,800,Salary,3,Mobile App,Yes,43,40,7.5,3606,3.9,5.1,-22.8,14,1,1,7,0,-26.7,0
C101931,25,Female,Tier 1,Self-employed,Standard,37,36100,58100,755,Savings,2,Mobile App,Yes,27,34,-20.6,3599,4.1,4.5,-8.7,13,2,3,10,1,10.2,0
C101932,30,Female,Tier 3,Business,Standard,89,43200,152500,762,Salary,3,Branch,Yes,26,36,-27.8,3852,1.8,2.0,-10.5,21,0,1,6,4,-26.8,0
C101933,35,Female,Tier 2,Self-employed,Standard,59,75000,396500,774,Savings,3,Mobile App,Yes,35,30,16.7,1393,0.8,1.3,-38.8,11,2,0,1,0,-10.6,0
C101934,24,Male,Tier 2,Salaried,Standard,71,32200,128200,768,Current,4,Web,No,17,21,-19.0,2894,5.8,4.9,18.0,9,0,0,6,3,16.0,0
C101935,40,Male,Tier 1,Salaried,Basic,52,43400,170800,765,Savings,1,Mobile App,No,31,28,10.7,3855,2.4,2.2,7.3,27,3,1,10,3,15.6,0
C101936,70,Other,Tier 1,Salaried,Standard,65,39600,245200,722,Savings,3,Web,No,34,28,21.4,1303,2.4,2.1,15.0,2,2,0,1,3,17.4,0
C101937,22,Male,Tier 1,Salaried,Basic,41,131100,751300,678,Salary,1,Web,No,36,34,5.9,2602,6.1,5.9,3.3,9,1,1,7,2,-0.7,0
C101938,64,Male,Tier 3,Business,Standard,8,42300,251300,646,Savings,3,Mobile App,No,32,31,3.2,4507,6.6,11.4,-42.3,26,1,1,10,1,-19.3,0
C101939,23,Female,Tier 2,Retired,Standard,35,82300,92100,721,Premium,2,Phone,No,20,18,11.1,2027,7.2,7.5,-3.7,11,4,0,2,1,-10.8,0
C101940,21,Male,Tier 1,Salaried,Standard,49,61700,377100,773,Savings,2,Mobile App,No,36,34,5.9,3203,3.6,3.9,-7.2,7,1,0,2,0,7.0,0
C101941,52,Male,Tier 3,Student,Standard,2,73700,445500,737,Savings,2,Mobile App,Yes,30,26,15.4,1093,2.8,2.6,8.9,13,1,1,10,1,3.6,0
C101942,19,Male,Tier 1,Student,Standard,14,33000,152500,710,Salary,2,Branch,No,24,23,4.3,2659,9.1,8.5,6.7,10,1,0,9,2,27.2,0
C101943,37,Male,Tier 2,Student,Basic,55,39400,98900,699,Current,1,Branch,No,23,28,-17.9,4518,5.4,6.5,-16.8,17,3,0,10,0,4.8,0
C101944,53,Female,Tier 1,Salaried,Standard,56,38200,212900,725,Salary,3,Mobile App,No,31,26,19.2,3599,1.4,1.9,-27.1,4,1,1,9,1,10.5,0
C101945,30,Male,Tier 3,Business,Standard,47,26600,75700,767,Savings,3,Mobile App,No,43,37,16.2,2803,1.8,2.9,-36.9,6,1,0,4,3,7.6,0
C101946,57,Female,Tier 3,Self-employed,High Value,87,118000,849800,734,Current,3,Web,No,28,29,-3.4,4018,2.7,3.3,-18.2,4,1,1,6,2,-32.7,0
C101947,38,Female,Tier 3,Business,Standard,41,35600,52900,756,Current,3,ATM,No,28,36,-22.2,2486,7.4,9.3,-20.0,9,0,0,6,0,25.8,0
C101948,37,Male,Tier 2,Salaried,High Value,13,94300,211300,766,Salary,3,Mobile App,No,21,22,-4.5,3431,10.1,16.2,-37.6,7,1,0,9,5,8.5,0
C101949,68,Male,Tier 3,Salaried,Standard,7,34000,31200,740,Savings,2,Web,Yes,35,35,0.0,1751,3.4,3.9,-13.8,10,3,0,6,3,-20.8,0
C101950,54,Male,Tier 2,Salaried,Standard,61,32200,134800,737,Premium,2,ATM,No,23,22,4.5,4302,7.2,9.6,-25.2,6,3,0,5,1,17.6,0
C101951,23,Female,Tier 1,Salaried,Standard,64,74800,455500,648,Savings,2,Branch,Yes,35,35,0.0,3053,3.9,5.6,-29.8,2,0,0,6,1,-30.9,0
C101952,64,Female,Tier 2,Business,Basic,28,152900,514900,682,Savings,1,Web,No,35,30,16.7,3894,3.5,6.5,-46.0,7,3,0,5,0,4.7,0
C101953,53,Male,Tier 1,Salaried,Standard,63,82900,380900,746,Current,2,Mobile App,Yes,30,34,-11.8,3261,0.8,1.0,-17.5,38,3,0,5,1,-9.6,1
C101954,27,Female,Tier 2,Retired,Standard,42,67900,454200,789,Savings,3,Branch,Yes,29,37,-21.6,4319,5.9,6.2,-5.2,5,0,0,4,4,-26.5,0
C101955,43,Female,Tier 1,Salaried,Standard,55,61600,340300,718,Current,3,ATM,No,27,32,-15.6,4797,7.2,8.1,-11.0,3,1,0,7,2,-3.3,0
C101956,49,Male,Tier 3,Retired,Standard,54,37300,169600,588,Current,3,Mobile App,Yes,23,25,-8.0,4627,7.4,5.8,27.4,7,3,0,8,2,31.6,1
C101957,32,Female,Tier 1,Student,Standard,85,49400,236100,668,Salary,2,Mobile App,Yes,54,42,28.6,1678,0.9,1.9,-52.9,32,1,1,9,2,14.8,0
C101958,63,Male,Tier 1,Salaried,Standard,96,34700,158900,711,Savings,2,Phone,Yes,36,30,20.0,2008,4.7,5.1,-7.4,4,3,0,6,1,-5.4,0
C101959,20,Male,Tier 1,Student,Basic,75,57100,325200,742,Savings,1,Mobile App,No,18,27,-33.3,1641,5.3,5.6,-4.8,9,2,0,9,5,19.1,0
C101960,46,Female,Tier 2,Self-employed,Standard,64,12300,45900,697,Savings,3,Web,Yes,25,28,-10.7,5543,10.8,10.4,4.1,11,1,0,7,2,29.7,0
C101961,32,Male,Tier 1,Self-employed,Standard,64,96000,539000,811,Savings,2,Web,No,29,31,-6.5,5020,5.5,6.0,-8.5,11,3,2,7,3,4.4,0
C101962,28,Female,Tier 2,Self-employed,Standard,49,31900,116600,667,Current,5,Mobile App,Yes,22,29,-24.1,2813,3.4,3.1,8.0,2,2,1,8,2,-14.5,0
C101963,28,Female,Tier 2,Salaried,Standard,86,25100,87900,793,Savings,3,ATM,No,38,32,18.8,2573,9.8,10.9,-9.8,24,2,0,10,3,-2.7,0
C101964,19,Female,Tier 2,Salaried,Standard,81,48600,331000,755,Savings,2,Web,No,28,31,-9.7,3747,4.0,4.1,-2.9,12,4,1,9,0,-28.4,0
C101965,51,Male,Tier 3,Retired,Standard,3,34600,80300,773,Salary,4,Mobile App,No,30,31,-3.2,2229,3.5,4.7,-25.7,14,2,0,9,0,-10.7,0
C101966,30,Male,Tier 3,Self-employed,Emerging,21,26000,86000,764,Current,1,Web,No,21,29,-27.6,1539,5.3,5.5,-4.4,11,2,2,8,0,20.3,1
C101967,32,Female,Tier 3,Salaried,Standard,84,98800,574800,808,Current,2,ATM,Yes,16,24,-33.3,1246,10.4,8.8,17.8,5,2,1,10,1,22.1,0
C101968,53,Female,Tier 2,Salaried,Basic,51,21100,24400,734,Savings,1,Web,No,27,31,-12.9,4403,3.5,4.9,-28.0,10,0,0,5,0,34.2,0
C101969,19,Female,Tier 1,Self-employed,Basic,76,54200,299300,710,Savings,1,Web,No,27,39,-30.8,917,8.6,13.4,-35.7,3,1,0,9,1,-4.6,0
C101970,48,Male,Tier 2,Retired,Basic,73,62500,196200,697,Savings,1,Web,No,27,37,-27.0,2692,3.4,3.3,3.5,14,0,1,10,1,-80.0,0
C101971,58,Other,Tier 2,Self-employed,Emerging,11,26600,196800,782,Salary,2,Web,Yes,30,33,-9.1,2622,4.3,4.4,-1.4,15,1,2,7,2,8.6,0
C101972,19,Male,Tier 3,Retired,Basic,39,46800,106800,667,Salary,1,Phone,No,24,23,4.3,1644,2.7,2.6,3.0,9,3,2,9,1,28.3,0
C101973,48,Male,Tier 1,Salaried,Standard,92,43700,189700,694,Savings,4,Web,Yes,23,31,-25.8,3037,5.0,6.1,-17.9,44,4,1,3,1,18.3,0
C101974,36,Female,Tier 2,Business,Basic,46,52000,281600,740,Savings,1,Web,No,25,29,-13.8,311,3.4,2.8,21.2,6,0,3,5,0,-4.9,0
C101975,28,Male,Tier 3,Student,Standard,45,28500,142000,776,Savings,2,Mobile App,Yes,18,21,-14.3,1114,6.8,6.2,9.0,14,1,0,10,2,4.6,0
C101976,50,Male,Tier 3,Salaried,Standard,83,60600,122500,729,Savings,3,Web,Yes,27,31,-12.9,3971,2.5,3.7,-33.3,5,2,2,9,2,21.5,0
C101977,22,Female,Tier 1,Self-employed,Basic,70,54100,283100,752,Premium,1,Mobile App,Yes,25,31,-19.4,3740,3.0,4.6,-35.3,4,2,1,6,2,4.4,0
C101978,27,Male,Tier 1,Business,Standard,70,28800,96300,711,Premium,5,Branch,Yes,24,25,-4.0,2469,9.1,7.8,16.8,12,5,1,10,1,-1.4,0
C101979,33,Female,Tier 2,Self-employed,Standard,33,55800,283800,679,Salary,4,Mobile App,No,29,30,-3.3,1784,3.3,4.3,-23.8,6,5,0,7,1,15.8,0
C101980,57,Male,Tier 1,Salaried,Standard,75,63600,325700,714,Savings,3,Mobile App,Yes,26,35,-25.7,2189,0.6,0.7,-10.9,14,2,2,10,0,0.2,0
C101981,38,Male,Tier 3,Salaried,Standard,44,44400,43400,596,Salary,2,Mobile App,Yes,29,28,3.6,1762,1.4,1.0,38.3,8,1,0,7,1,-19.6,0
C101982,63,Female,Tier 1,Salaried,Standard,93,24200,161000,656,Savings,2,Mobile App,Yes,24,30,-20.0,2722,3.5,4.6,-23.2,4,1,0,7,2,7.2,0
C101983,40,Female,Tier 1,Self-employed,Standard,92,54400,229200,636,Salary,2,Branch,Yes,18,28,-35.7,3360,3.5,3.7,-5.0,2,2,0,8,2,-35.6,0
C101984,70,Female,Tier 1,Student,High Value,40,120800,483100,815,Savings,4,Branch,Yes,23,28,-17.9,2200,5.2,6.6,-21.1,10,3,1,3,0,-15.4,0
C101985,53,Male,Tier 3,Retired,Basic,77,66800,166000,688,Savings,1,Mobile App,No,26,26,0.0,3408,2.7,3.1,-12.5,6,2,0,10,0,16.5,0
C101986,45,Female,Tier 1,Salaried,Standard,23,40300,114200,763,Current,5,Phone,No,40,32,25.0,882,4.7,4.1,14.3,10,2,0,2,1,37.4,0
C101987,62,Male,Tier 3,Student,Basic,57,54200,99800,751,Savings,1,Web,No,17,23,-26.1,2389,7.6,6.3,21.1,6,1,0,10,1,-6.2,0
C101988,39,Male,Tier 2,Salaried,Standard,40,29000,112000,736,Savings,4,Mobile App,Yes,42,32,31.2,4669,3.3,4.8,-31.7,4,2,2,6,1,2.1,0
C101989,23,Male,Tier 2,Business,Standard,59,36100,55100,666,Salary,2,ATM,Yes,32,28,14.3,3757,16.3,13.9,17.4,7,1,2,5,3,-18.1,0
C101990,44,Female,Tier 2,Self-employed,Basic,34,63300,39700,682,Current,1,Mobile App,No,23,20,15.0,2988,8.2,8.0,2.0,18,2,0,9,0,-1.8,0
C101991,49,Male,Tier 2,Salaried,Standard,26,61600,69500,809,Savings,3,Mobile App,Yes,26,28,-7.1,3652,0.6,0.7,-14.6,10,2,1,1,3,-6.3,1
C101992,62,Male,Tier 1,Student,High Value,6,81000,34000,594,Savings,3,ATM,No,46,35,31.4,2124,2.9,6.2,-53.2,8,0,0,10,2,-2.5,0
C101993,33,Female,Tier 1,Self-employed,Standard,62,49300,38000,607,Current,4,Mobile App,No,24,34,-29.4,2998,12.6,10.8,16.7,7,1,2,10,5,-7.9,0
C101994,67,Male,Tier 3,Salaried,Basic,91,24400,95200,850,Salary,1,ATM,Yes,39,35,11.4,3453,22.7,20.0,13.5,9,2,0,6,3,20.8,0
C101995,45,Female,Tier 1,Self-employed,Standard,13,73700,44000,774,Savings,5,Mobile App,Yes,19,21,-9.5,3287,5.1,4.4,14.9,3,0,1,8,1,6.2,0
C101996,33,Female,Tier 1,Retired,Standard,83,52600,174000,772,Savings,3,Web,Yes,29,31,-6.5,4525,4.4,5.9,-24.8,24,2,0,10,1,-2.8,0
C101997,51,Female,Tier 2,Retired,Standard,40,40400,232700,708,Savings,2,Web,Yes,13,18,-27.8,1744,25.0,17.2,45.1,12,4,1,7,0,0.8,0
C101998,32,Female,Tier 2,Self-employed,Standard,69,23300,47900,821,Savings,4,Mobile App,No,23,36,-36.1,2663,4.0,4.8,-16.0,9,4,1,8,4,5.9,0
C101999,23,Male,Tier 2,Business,Standard,49,43000,106900,624,Savings,2,Mobile App,No,34,37,-8.1,2363,7.2,8.2,-12.0,7,2,0,9,2,2.8,0
C102000,57,Male,Tier 1,Business,Standard,28,34200,55700,666,Savings,3,Mobile App,Yes,27,28,-3.6,1396,3.3,3.4,-3.8,14,0,0,9,3,8.5,0
C102001,62,Male,Tier 3,Self-employed,Standard,41,19400,78800,608,Savings,5,Phone,Yes,46,37,24.3,4529,3.2,4.9,-34.6,6,2,2,4,2,23.0,0
C102002,63,Female,Tier 3,Salaried,Emerging,2,26100,122600,836,Salary,2,Web,No,25,31,-19.4,2505,4.7,7.7,-38.7,7,2,1,7,0,2.2,0
C102003,36,Female,Tier 2,Self-employed,Standard,87,47900,89000,646,Salary,3,Mobile App,No,27,29,-6.9,4328,8.7,7.3,19.3,7,0,1,3,0,13.0,0
C102004,61,Female,Tier 2,Salaried,Standard,46,54400,44800,666,Savings,2,Web,No,16,26,-38.5,4029,5.5,7.7,-28.2,18,4,0,10,2,-21.4,0
C102005,39,Female,Tier 1,Business,High Value,51,91700,530600,650,Current,3,Mobile App,No,24,29,-17.2,3096,6.0,8.2,-27.2,11,1,0,3,1,12.4,0
C102006,27,Female,Tier 1,Salaried,Standard,39,54500,90900,796,Salary,3,Mobile App,No,29,26,11.5,3823,4.7,4.7,-0.7,17,2,2,4,0,16.3,0
C102007,49,Male,Tier 1,Salaried,Standard,75,39600,23000,719,Premium,3,Web,Yes,24,21,14.3,3601,2.8,4.6,-39.2,14,1,0,7,1,-1.0,0
C102008,50,Female,Tier 1,Salaried,Standard,46,19200,136900,677,Savings,4,Web,Yes,26,27,-3.7,3591,5.3,5.9,-9.7,7,2,0,8,2,8.1,0
C102009,45,Female,Tier 3,Self-employed,Standard,42,56800,65700,757,Savings,2,Mobile App,No,14,18,-22.2,4834,6.1,5.7,6.2,10,0,0,5,3,-21.3,0
C102010,40,Female,Tier 1,Student,Basic,30,44700,216000,620,Salary,1,Branch,No,26,31,-16.1,2711,8.6,7.1,21.6,2,1,2,8,3,3.0,0
C102011,54,Female,Tier 1,Student,Standard,37,34500,122000,648,Savings,3,Web,Yes,55,39,41.0,3359,8.4,8.9,-5.9,8,3,1,8,1,-20.7,0
C102012,49,Male,Tier 3,Salaried,Standard,83,33300,50000,822,Savings,4,Mobile App,No,30,31,-3.2,2278,3.4,5.5,-38.2,8,3,0,1,1,-0.8,0
C102013,19,Female,Tier 1,Salaried,Standard,44,59200,375600,696,Premium,2,Mobile App,Yes,14,24,-41.7,3390,3.6,5.5,-34.2,6,2,2,9,1,8.7,0
C102014,49,Female,Tier 1,Salaried,Standard,13,54700,193900,648,Premium,2,Web,No,19,39,-51.3,1185,2.2,2.4,-7.0,12,1,1,10,1,-6.8,1
C102015,64,Female,Tier 3,Business,Basic,57,49800,302100,757,Premium,1,Branch,No,43,37,16.2,3188,2.5,3.5,-28.7,8,2,0,10,5,-37.8,0
C102016,31,Male,Tier 3,Salaried,Standard,21,58000,309300,728,Premium,3,Phone,No,24,33,-27.3,1247,8.3,6.4,30.5,8,5,2,2,1,32.3,0
C102017,55,Female,Tier 2,Business,Standard,82,126300,272100,704,Current,2,Phone,Yes,20,19,5.3,2805,8.4,8.9,-6.0,17,3,0,9,0,-22.6,0
C102018,46,Female,Tier 3,Salaried,Standard,83,13100,45600,743,Premium,3,Mobile App,Yes,20,24,-16.7,2412,10.1,10.5,-4.1,8,2,0,9,0,-4.3,0
C102019,29,Male,Tier 3,Self-employed,Basic,36,51700,161400,655,Savings,1,Web,Yes,19,26,-26.9,5016,1.5,2.1,-27.8,7,4,0,8,0,5.6,0
C102020,31,Other,Tier 1,Salaried,Standard,47,74900,100400,622,Salary,4,Web,No,28,32,-12.5,1732,1.5,2.2,-30.3,9,0,4,6,1,-14.3,0
C102021,21,Male,Tier 1,Salaried,Standard,34,26300,119100,670,Current,3,Phone,No,15,25,-40.0,3251,8.0,6.4,25.0,4,1,1,7,3,-17.4,1
C102022,65,Female,Tier 3,Business,Basic,2,60000,290300,698,Savings,1,Web,No,23,23,0.0,2305,1.9,1.5,29.3,15,1,1,5,1,-8.1,0
C102023,48,Male,Tier 1,Salaried,Basic,17,40000,205000,682,Salary,1,Mobile App,Yes,27,28,-3.6,2398,5.5,5.1,7.5,18,1,1,7,3,-37.2,0
C102024,58,Male,Tier 2,Salaried,Standard,46,60300,181000,675,Salary,2,Mobile App,No,47,34,38.2,1391,6.2,6.0,2.8,11,1,2,2,1,-2.0,0
C102025,42,Male,Tier 1,Salaried,Standard,43,42300,185500,747,Current,2,Mobile App,No,28,32,-12.5,3056,8.1,9.1,-11.0,14,5,0,4,0,-13.6,0
C102026,42,Male,Tier 3,Salaried,Basic,28,63500,93600,664,Savings,1,Mobile App,No,41,33,24.2,1689,3.6,5.9,-38.7,16,3,2,9,0,-27.7,0
C102027,58,Male,Tier 3,Self-employed,Standard,2,71200,166200,755,Current,2,Web,Yes,27,26,3.8,5055,3.0,2.9,2.2,9,3,2,10,1,-18.5,0
C102028,70,Female,Tier 3,Self-employed,High Value,92,164000,1049700,668,Salary,3,Mobile App,No,35,27,29.6,2878,2.4,2.6,-7.1,15,1,0,4,1,-8.5,0
C102029,50,Female,Tier 1,Salaried,Basic,70,63800,105700,735,Savings,1,ATM,Yes,13,26,-50.0,3876,6.5,6.4,1.2,8,1,0,8,2,-9.2,0
C102030,60,Female,Tier 2,Self-employed,Emerging,2,23900,21200,713,Salary,3,Mobile App,No,18,25,-28.0,3829,10.7,9.0,18.4,3,3,0,5,1,-2.0,0
C102031,47,Other,Tier 3,Salaried,Standard,24,73500,212800,680,Current,3,Mobile App,No,33,26,26.9,100,2.8,3.1,-9.5,8,3,2,1,5,-28.6,0
C102032,66,Female,Tier 1,Salaried,Basic,90,52000,126000,705,Savings,1,Phone,Yes,39,35,11.4,123,5.4,6.2,-13.1,16,1,0,3,2,19.3,0
C102033,39,Female,Tier 2,Salaried,Standard,16,32700,135200,745,Salary,2,Mobile App,No,32,30,6.7,3572,5.7,6.5,-12.3,8,3,0,7,2,8.9,0
C102034,41,Female,Tier 1,Salaried,Emerging,5,18600,99200,668,Current,2,Web,No,32,34,-5.9,1934,16.4,15.7,4.6,3,2,0,7,2,0.2,0
C102035,45,Female,Tier 1,Student,High Value,34,101000,206000,703,Savings,4,Phone,No,37,39,-5.1,4465,2.0,2.5,-20.5,6,0,0,9,4,-4.4,0
C102036,41,Female,Tier 2,Business,Standard,75,42900,95600,706,Salary,4,ATM,No,30,28,7.1,4132,9.2,7.3,26.8,8,3,0,6,2,-5.5,1
C102037,18,Female,Tier 1,Retired,Basic,42,42300,289600,754,Savings,1,ATM,Yes,29,32,-9.4,3395,5.9,4.7,25.6,20,2,1,7,0,7.9,0
C102038,53,Male,Tier 1,Retired,Standard,7,38000,53400,739,Current,4,Mobile App,Yes,22,28,-21.4,2454,4.3,3.4,28.2,12,0,1,8,0,-13.5,0
C102039,41,Female,Tier 2,Self-employed,Standard,87,45700,341600,667,Salary,2,ATM,Yes,28,26,7.7,1619,8.4,7.6,10.0,5,0,1,8,3,9.8,0
C102040,60,Male,Tier 1,Business,Basic,55,33500,237200,741,Savings,1,Mobile App,No,31,30,3.3,2847,3.4,6.4,-47.2,4,1,0,10,2,-5.9,0
C102041,38,Male,Tier 3,Self-employed,Standard,90,35100,169400,661,Salary,2,Mobile App,No,22,23,-4.3,4433,3.5,5.9,-41.0,10,3,1,6,1,-15.3,0
C102042,66,Male,Tier 3,Salaried,Standard,34,82600,332800,723,Savings,2,Web,Yes,23,25,-8.0,1082,5.2,5.6,-7.5,18,2,3,8,2,25.4,0
C102043,58,Female,Tier 2,Salaried,High Value,59,85800,521000,731,Salary,3,Branch,No,42,33,27.3,3450,6.3,5.2,21.5,12,2,0,7,4,1.5,0
C102044,55,Female,Tier 1,Salaried,High Value,45,103800,621700,789,Salary,3,ATM,No,25,23,8.7,5266,1.3,3.0,-56.2,10,1,2,6,1,4.4,1
C102045,48,Female,Tier 2,Self-employed,Standard,25,74900,162400,733,Salary,2,ATM,No,33,31,6.5,4356,4.6,4.8,-5.1,10,1,1,10,1,-39.5,0
